473,6902 Ottawa Rd, Cleveland, OH, ,Match,Exact,6902 OTTAWA RD, CLEVELAND, OH, 44105,-81.64132,41.450264,61118277,R
474,1077 Parkwood Dr, Cleveland, OH, ,Match,Exact,1077 PARKWOOD DR, CLEVELAND, OH, 44108,-81.60937,41.528343,61120396,L
475,36 Randall Rd, Mansfield, OH, ,Match,Exact,36 RANDALL RD, MANSFIELD, OH, 44907,-82.51532,40.738438,207219059,R
476,280 N Main St, Mansfield, OH, ,Tie
477,Phalanx Mills Herner Rd, Southington, OH, ,No_Match
478,364 Hiwood Ave, Munroe Falls, OH, ,Match,Exact,364 HIWOOD AVE, MUNROE FALLS, OH, 44262,-81.430244,41.148476,61351879,R
479,2569 Raber Rd, Green, OH, ,No_Match
480,951 West 36th St N, Tulsa, OK, ,Match,Exact,951 W 36TH ST N, TULSA, OK, 74127,-96.010284,36.205383,82346916,L
481,6700 E Admiral Pl, Tulsa, OK, ,Match,Non_Exact,6700 E ADMIRAL PL, TULSA, OK, 74115,-95.902534,36.160717,166447160,R
482,1900 block N Harvard Ave, Tulsa, OK, ,Match,Exact,1900 N HARVARD AVE, TULSA, OK, 74115,-95.94033,36.182102,166445270,L
483,W 11th St, Tulsa, OK, ,No_Match
484,W 51st St and S 129th Ave W, Sand Springs, OK, ,No_Match
485,Hectorville Rd and Bixby Rd, Mounds, OK, ,Match,Exact,HECTORVILLE RD & BIXBY RD, MOUNDS, OK, 74047,-95.890564,35.841827,,
486,6000 S Lewis Ave, Tulsa, OK, ,Tie
487,Oklahoma Hwy 48 and E1750 Rd, Wapanucka, OK, ,No_Match
488,182 N4430 Rd, Rufe, OK, ,No_Match
489,Old Agency Baptist Church, Muskogee, OK, ,No_Match
490,unknown, Bunch, OK, ,No_Match
491,500 S Mission Ave, Tahlequah, OK, ,Match,Exact,500 S MISSION AVE, TAHLEQUAH, OK, 74464,-94.97896,35.90956,53613008,L
492,H St NW and 20th Ave NW, Miami, OK, ,No_Match
493,11974-11998 US-64, Muskogee County, OK, ,No_Match
494,unknown, Guthrie, OK, ,No_Match
495,604 E Maple Ave, Stillwater, OK, ,Match,Exact,604 E MAPLE AVE, STILLWATER, OK, 74074,-97.05006,36.120926,166361989,L
496,W 141st St and 257th W Ave, Kellyville, OK, ,No_Match
497,1200 W Florida Ave, Chickasha, OK, ,Match,Exact,1200 W FLORIDA AVE, CHICKASHA, OK, 73018,-97.948006,35.04007,15214264,R
498,1600 S Choctaw Rd, Choctaw, OK, ,Tie
499,3632 SW 38th St, Oklahoma City, OK, ,Match,Non_Exact,3632 SW 38TH ST, OKLAHOMA CITY, OK, 73119,-97.581894,35.426506,100404559,L
500,Sleepy Hollow Dr and Misty Glen Dr, Newalla, OK, ,Match,Exact,SLEEPY HOLLOW DR & MISTY GLEN DR, NEWALLA, OK, 74857,-97.17212,35.37523,,
501,1000 SW 62nd St, Oklahoma City, OK, ,Match,Non_Exact,1000 SW 62ND ST, OKLAHOMA CITY, OK, 73139,-97.532616,35.403313,100406793,L
502,4100 SE 51st St, Oklahoma City, OK, ,Tie
503,620 SW 59th St, Oklahoma City, OK, ,Tie
504,1300 NE 24th St, Oklahoma City, OK, ,Tie
505,2201 NW 27th St, Oklahoma City, OK, ,Tie
506,1701 Ridgecrest Rd, Edmond, OK, ,Match,Exact,1701 RIDGECREST RD, EDMOND, OK, 73013,-97.45776,35.632874,100410595,L
507,3300 SW 47th St, Oklahoma City, OK, ,Tie
508,Post Office Neck Rd and Lake Rd, Shawnee, OK, ,No_Match
509,3077 OR-99W, McMinnville, OR, ,Match,Exact,3077 STATE HWY 99W, MCMINNVILLE, OR, 97128,-123.16583,45.23031,605613982,L
510,10405 SW Denney Rd, Beaverton, OR, ,Match,Exact,10405 SW DENNEY RD, BEAVERTON, OR, 97008,-122.783195,45.4694,158224892,R
511,4505 SW Masters Loop, Aloha, OR, ,Match,Exact,4505 SW MASTERS LOOP, ALOHA, OR, 97007,-122.89169,45.487423,158222156,L
512,108 Fir Canyon Rd, Grants Pass, OR, ,Match,Exact,108 FIR CANYON RD, GRANTS PASS, OR, 97527,-123.44591,42.3609,156585506,R
513,360 Argyle Ct, Medford, OR, ,No_Match
514,Juanipero Way and La Loma Dr, Medford, OR, ,Match,Exact,JUANIPERO WAY & LA LOMA DR, MEDFORD, OR, 97504,-122.83165,42.311005,,
515,2300 SE 130th Ave, Portland, OR, ,Match,Exact,2300 SE 130TH AVE, PORTLAND, OR, 97233,-122.529945,45.50583,157548089,L
516,29000 S Wall St, Colton, OR, ,No_Match
517,1900 NE 122nd Ave, Portland, OR, ,Tie
518,Exit 71 of Interstate 5, Wolf Creek, OR, ,No_Match
519,2200 Devos St, Eugene, OR, ,Match,Exact,2200 DEVOS ST, EUGENE, OR, 97402,-123.18116,44.089497,178162846,L
520,1940 Turner Rd SE, Salem, OR, ,No_Match
521,1100 Pine Ln, Chester, PA, ,Match,Exact,1100 PINE LN, CHESTER, PA, 19013,-75.40036,39.834557,134889106,L
522,6919 Rising Sun Ave, Philadelphia, PA, ,Match,Exact,6919 RISING SUN AVE, PHILADELPHIA, PA, 19111,-75.08894,40.056393,131415111,R
523,800 Riverside Dr, Philadelphia, PA, ,Match,Exact,800 RIVERSIDE DR, PHILADELPHIA, PA, 19154,-74.986336,40.09779,131445123,R
524,45 Major Bell Ln, Gettysburg, PA, ,Match,Exact,45 MAJOR BELL LN, GETTYSBURG, PA, 17325,-77.15929,39.85904,638866125,R
525,36 Grandview Rd, Hanover, PA, ,Match,Non_Exact,36 GRANDVIEW AVE, HANOVER TWP, PA, 18706,-75.925606,41.2271,80913291,L
526,1534 N Center Ave, Somerset, PA, ,Match,Non_Exact,1534 N CENTER AVE, SOMERSET, PA, 15501,-79.07526,40.03374,70251486,R
527,Redlyn St, Pittsburgh, PA, ,No_Match
528,700 Saw Mill Run Blvd, Pittsburgh, PA, ,Match,Non_Exact,700 MILL ST, PITTSBURGH, PA, 15221,-79.88206,40.43999,51653779,R
529,1300 N Plymouth St, Allentown, PA, ,Match,Exact,1300 N PLYMOUTH ST, ALLENTOWN, PA, 18109,-75.43366,40.630882,80764453,L
530,305 E Walnut St, Lancaster, PA, ,Match,Exact,305 E WALNUT ST, LANCASTER, PA, 17602,-76.29994,40.043373,179663001,L
531,414 Rehr St, Reading, PA, ,Match,Exact,414 REHR ST, READING, PA, 19606,-75.90782,40.328915,80442995,R
532,3271 Dartmouth Dr, Charleston, SC, ,Match,Exact,3271 DARTMOUTH DR, CHARLESTON, SC, 29414,-80.07785,32.858284,108852085,R
533,83 Beaufain St, Charleston, SC, ,Match,Exact,83 BEAUFAIN ST, CHARLESTON, SC, 29401,-79.938576,32.7794,108807552,L
534,1900 Coulter Dr, North Augusta, SC, ,Match,Exact,1900 COULTER DR, NORTH AUGUSTA, SC, 29841,-81.97508,33.530014,64984042,L
535,1003 By Pass 123, Seneca, SC, ,No_Match
536,South Carolina Rte 8 and Augusta Rd, Peltzer, SC, ,No_Match
537,3598 Poinsett Hwy, Greenville, SC, ,No_Match
538,200 Canaan Pointe Dr, Spartanburg, SC, ,Match,Exact,200 CANAAN POINTE DR, SPARTANBURG, SC, 29306,-81.911446,34.90371,19500639,R
539,477 Belcher Rd, Boiling Springs, SC, ,Match,Exact,477 BELCHER RD, BOILING SPGS, SC, 29316,-82.005745,35.02286,19481574,R
540,3164 Charlotte Hwy, Lancaster, SC, ,Match,Exact,3164 CHARLOTTE HWY, LANCASTER, SC, 29720,-80.79737,34.79671,40705101,R
541,1945 Remount Rd, North Charleston, SC, ,Match,Exact,1945 REMOUNT RD, NORTH CHARLESTON, SC, 29406,-80.01355,32.899525,108853397,L
542,107 White Falls Dr, Columbia, SC, ,Match,Exact,107 WHITE FALLS DR, COLUMBIA, SC, 29212,-81.19997,34.072746,70048966,R
543,100 E Selwood Ln, Columbia, SC, ,Match,Exact,100 E SELWOOD LN, COLUMBIA, SC, 29212,-81.22859,34.077644,70048315,L
544,650 W Flintlake Ct, Myrtle Beach, SC, ,Match,Exact,650 W FLINTLAKE CT, MYRTLE BEACH, SC, 29579,-78.946724,33.70835,631231068,R
545,219 Dixie St, Johnsonville, SC, ,Match,Exact,219 DIXIE ST, JOHNSONVILLE, SC, 29555,-79.46185,33.817883,28873967,L
546,1850 S Cumberland St, Morristown, TN, ,No_Match
547,4051 Amnicola Hwy, Chattanooga, TN, ,Match,Exact,4051 AMNICOLA HWY, CHATTANOOGA, TN, 37406,-85.259186,35.090206,59307252,L
548,1000 Bear Creek Pike, Columbia, TN, ,Match,Exact,1000 BEAR CREEK PIKE, COLUMBIA, TN, 38401,-86.94192,35.632584,606753224,R
549,1400 Oak Tree Ln SE, Cleveland, TN, ,Match,Exact,1400 OAK TREE LN SE, CLEVELAND, TN, 37311,-84.869835,35.13529,57584463,L
550,812 Forest Hills Dr, Nashville, TN, ,Match,Exact,812 FOREST HILLS DR, NASHVILLE, TN, 37220,-86.7792,36.05367,97193294,R
551,1128 Murfreesboro Pike, Nashville, TN, ,Match,Exact,1128 MURFREESBORO PIKE, NASHVILLE, TN, 37217,-86.709206,36.12524,97228335,L
552,2420 Terry Rd, Huntingdon, TN, ,Match,Exact,2420 TERRY RD, HUNTINGDON, TN, 38344,-88.57397,35.95288,19588023,L
553,5799 Winchester Rd, Memphis, TN, ,Match,Exact,5799 WINCHESTER RD, MEMPHIS, TN, 38115,-89.873405,35.05026,72979625,R
554,729 N Auburndale St, Memphis, TN, ,Match,Exact,729 N AUBURNDALE ST, MEMPHIS, TN, 38107,-90.000084,35.157677,72912016,L
555,3800 Vernon Ave, Memphis, TN, ,Match,Exact,3800 VERNON AVE, MEMPHIS, TN, 38122,-89.93393,35.1648,72915429,L
556,4545 Aldridge Dr, Memphis, TN, ,Match,Exact,4545 ALDRIDGE DR, MEMPHIS, TN, 38109,-90.05418,35.02458,72909629,R
557,302 W Cotton St, Longview, TX, ,Match,Exact,302 W COTTON ST, LONGVIEW, TX, 75601,-94.743965,32.495106,141128286,L
558,Lamar St and Whitworth St, Sulphur Springs, TX, ,Match,Exact,LAMAR ST & WHITWORTH ST, SULPHUR SPGS, TX, 75482,-95.59378,33.128777,,
559,Co Rd 2718, Mabank, TX, ,No_Match
560,2225 Texas Hwy 256 Loop, Palestine, TX, ,No_Match
561,FM329 and Cherry St, Waxahachie, TX, ,No_Match
562,300 E Mitchell St, Arlington, TX, ,Match,Exact,300 E MITCHELL ST, ARLINGTON, TX, 76010,-97.10453,32.728344,101908221,R
563,1200 Tiny Tree Dr, Missouri City, TX, ,Match,Exact,1200 TINY TREE DR, MISSOURI CITY, TX, 77489,-95.51867,29.59536,78297305,L
564,18000 Drum Heller Ln, Tomball, TX, ,Match,Exact,18000 DRUM HELLER LN, TOMBALL, TX, 77377,-95.61709,30.025806,96002600,R
565,2601 Midland Dr, Midland, TX, ,Match,Non_Exact,2601 N MIDLAND DR, MIDLAND, TX, 79707,-102.13928,32.009205,139578644,L
566,NE 36th St, Fort Worth, TX, ,No_Match
567,100 Lamplighter Ct, Azle, TX, ,Match,Exact,100 LAMPLIGHTER CT, AZLE, TX, 76020,-97.51649,32.8681,101850007,L
568,1811 S Main St, Weatherford, TX, ,Match,Exact,1811 S MAIN ST, WEATHERFORD, TX, 76086,-97.796234,32.736694,611020277,R
569,4800 Hildring Dr E, Forth Worth, TX, ,Match,Exact,4800 HILDRING DR E, FORT WORTH, TX, 76109,-97.38049,32.67877,101886492,R
570,200 North Retta St, Fort Worth, TX, ,Match,Exact,200 N RETTA ST, FORT WORTH, TX, 76111,-97.30387,32.76695,101890764,R
571,6024 Wheaton Dr, Fort Worth, TX, ,Match,Exact,6024 WHEATON DR, FORT WORTH, TX, 76133,-97.39491,32.660877,101882799,R
572,199 W 5th St, Fort Worth, TX, ,No_Match
573,200 Jordan Dr, Nocona, TX, ,Match,Exact,200 JORDAN DR, NOCONA, TX, 76255,-97.712746,33.78732,152109593,L
574,Pickett Runn Rd, Sunset, TX, ,No_Match
575,US-287, Electra, TX, ,No_Match
576,500 Sycamore St, Lake Jackson, TX, ,Match,Exact,500 SYCAMORE ST, LAKE JACKSON, TX, 77566,-95.42812,29.034447,116579874,L
577,310 Yaupon St, Freeport, TX, ,Match,Exact,310 YAUPON ST, FREEPORT, TX, 77541,-95.36849,28.955145,116582182,L
578,4000 Lopez Dr, Edinburg, TX, ,Match,Exact,4000 LOPEZ DR, EDINBURG, TX, 78542,-98.138115,26.260359,71497836,L
579,4400 Tetons Dr, El Paso, TX, ,Match,Exact,4400 TETONS DR, EL PASO, TX, 79904,-106.43949,31.857677,189339191,R
580,5111 Fairbanks Dr, El Paso, TX, ,Match,Exact,5111 FAIRBANKS DR, EL PASO, TX, 79924,-106.424255,31.902985,189425950,R
581,11565 James Watt Dr, El Paso, TX, ,Match,Exact,11565 JAMES WATT DR, EL PASO, TX, 79936,-106.31133,31.739685,189405978,L
582,I-35, Waco, TX, ,No_Match
583,West Little York Rd, Houston, TX, ,No_Match
584,1200 E Airtex Dr, Houston, TX, ,No_Match
585,800 Northwest Mall, Houston, TX, ,No_Match
586,3 Greens Rd, Houston, TX, ,Match,Exact,3 GREENS RD, HOUSTON, TX, 77060,-95.41631,29.949055,96656216,L
587,11799 Featherwood Dr, Houston, TX, ,No_Match
588,13442 Bellaire Blvd, Houston, TX, ,Match,Exact,13442 BELLAIRE BLVD, HOUSTON, TX, 77099,-95.61999,29.703588,96608012,L
589,Castlegory Rd and Wallisville Rd, Houston, TX, ,Match,Non_Exact,N CASTLEGORY & WALLISVILLE RD, HOUSTON, TX, 77049,-95.17333,29.806383,,
590,12810 Gulf Fwy, Houston, TX, ,No_Match
591,910 Cypress Station Dr, Houston, TX, ,Match,Exact,910 CYPRESS STATION DR, HOUSTON, TX, 77090,-95.44086,30.02618,624609024,R
592,202 Avenue A, Levelland, TX, ,Match,Exact,202 AVE A, LEVELLAND, TX, 79336,-102.36916,33.591408,185766073,L
593,2500 FM1054, Tahoka, TX, ,No_Match
594,10600 Golden Quail Dr, Austin, TX, ,Match,Exact,10600 GOLDEN QUAIL DR, AUSTIN, TX, 78758,-97.70207,30.37974,64025483,L
595,120 W Slaughter Ln, Austin, TX, ,Match,Exact,120 W SLAUGHTER LN, AUSTIN, TX, 78748,-97.78821,30.167162,64094724,L
596,Texas Hwy 71 and Silvermine Dr, Austin, TX, ,No_Match
597,700 San Jacinto Blvd, Austin, TX, ,Match,Exact,700 SAN JACINTO BLVD, AUSTIN, TX, 78701,-97.74001,30.268373,63946481,L
598,9400 Claxton Dr, Austin, TX, ,Match,Exact,9400 CLAXTON DR, AUSTIN, TX, 78736,-97.91068,30.246546,63936660,R
599,6505 Shirley Ave, Austin, TX, ,Match,Exact,6505 SHIRLEY AVE, AUSTIN, TX, 78752,-97.72106,30.332224,63931609,R
600,4100 Avenue I, Rosenberg, TX, ,No_Match
601,900 Aztec Dr, Sierra Blanca, TX, ,No_Match
602,US-90 and Charles Dr, Del Rio, TX, ,No_Match
603,2500 Texas Hwy 121, Euless, TX, ,Match,Exact,2500 STATE HWY 121, EULESS, TX, 76039,-97.101,32.869267,101915064,R
604,800 Simpson Rd, Victoria, TX, ,Match,Exact,800 SIMPSON RD, VICTORIA, TX, 77904,-97.00138,28.87791,44574555,R
605,602 Olive St, Jourdanton, TX, ,Match,Exact,602 OLIVE ST, JOURDANTON, TX, 78026,-98.54302,28.91163,24456995,R
606,, Mission, TX, ,No_Match
607,Gale St, Laredo, TX, ,No_Match
608,ChapeÒo Rd, Roma, TX, ,No_Match
609,121 S I-45 Service Rd, Hutchins, TX, ,No_Match
610,7400 Bonnie View Rd, Dallas, TX, ,Match,Exact,7400 BONNIE VIEW RD, DALLAS, TX, 75241,-96.75032,32.656673,103190650,L
611,1100 N Bishop Ave, Dallas, TX, ,Match,Exact,1100 N BISHOP AVE, DALLAS, TX, 75208,-96.82774,32.75626,102946078,R
612,7000 Altaire Ave, Dallas, TX, ,Match,Exact,7000 ALTAIRE AVE, DALLAS, TX, 75241,-96.82129,32.663418,103190552,L
613,5400 N Jim Miller Rd, Dallas, TX, ,Match,Non_Exact,5400 N JIM MILLER RD, DALLAS, TX, 75227,-96.70013,32.788956,102924360,R
614,4999 Naaman Forest Blvd, Garland, TX, ,Match,Exact,4999 NAAMAN FOREST BLVD, GARLAND, TX, 75040,-96.64683,32.96079,624059947,R
615,4999 Naaman Forest Blvd, Garland, TX, ,Match,Exact,4999 NAAMAN FOREST BLVD, GARLAND, TX, 75040,-96.64683,32.96079,624059947,R
616,2400 W University Blvd, Brownsville, TX, ,No_Match
617,2615 Mossrock, San Antonio, TX, ,Match,Non_Exact,2615 MOSSROCK DR, SAN ANTONIO, TX, 78230,-98.53561,29.51304,101493570,R
618,Karen Ln and Corinne Dr, San Antonio, TX, ,Match,Exact,KAREN LN & CORINNE DR, SAN ANTONIO, TX, 78218,-98.427765,29.489363,,
619,7611 Marbach Rd, San Antonio, TX, ,Match,Exact,7611 MARBACH RD, SAN ANTONIO, TX, 78227,-98.638626,29.4178,101506760,R
620,4827 Legend Well Dr, San Antonio, TX, ,Match,Exact,4827 LEGEND WELL DR, SAN ANTONIO, TX, 78247,-98.402596,29.592468,101576425,R
621,6800 Honeyridge Ln, San Antonio, TX, ,Match,Non_Exact,6800 HONEY RIDGE LN, SAN ANTONIO, TX, 78239,-98.35555,29.523067,101580897,L
622,West Texas Ave and Gaillard St, Baytown, TX, ,Match,Non_Exact,W TEXAS AVE & S GAILLARD ST, BAYTOWN, TX, 77520,-94.970665,29.733042,,
623,13710 US Hwy 190 W, Onalaska, TX, ,Match,Non_Exact,13710 US HWY 190, ONALASKA, TX, 77360,-95.10405,30.814219,633759840,R
624,1800 County Line Rd, Winnie, TX, ,No_Match
625,210 W 300 N, Roosevelt, UT, ,Tie
626,346 N 200 E, Logan, UT, ,Tie
627,2964 W 2125 S, Syracuse, UT, ,Match,Exact,2964 W 2125 S, SYRACUSE, UT, 84075,-112.083084,41.083035,155362602,L
628,24th St and D Ave, Ogden, UT, ,No_Match
629,200 S and 800 W, Parowan, UT, ,No_Match
630,584 E 2nd Ave, Salt Lake City, UT, ,Match,Non_Exact,584 2ND AVE, SALT LAKE CTY, UT, 84103,-111.872,40.771694,176101655,R
631,120 Honey Berry Ct, Draper, UT, ,Match,Exact,120 HONEY BERRY CT, DRAPER, UT, 84020,-111.887314,40.53987,176131645,R
632,1600 W 500 N, Provo, UT, ,No_Match
633,Fort Eustis Blvd, Yorktown, VA, ,No_Match
634,18th St and Peterson Pl, Newport News, VA, ,No_Match
635,19 Colin Drive S, Portsmouth, VA, ,Match,Exact,19 COLIN DR S, PORTSMOUTH, VA, 23701,-76.36893,36.818554,122191510,L
636,1098 Frederick Blvd, Portsmouth, VA, ,Match,Exact,1098 FREDERICK BLVD, PORTSMOUTH, VA, 23707,-76.34059,36.830544,627004417,R
637,Sir Gawaine Dr, Chesapeake, VA, ,No_Match
638,200 Elm Rd, Emporia, VA, ,Match,Exact,200 ELM RD, EMPORIA, VA, 23847,-77.51631,36.612034,54234475,R
639,1301 Spring Meadow Ln, Culpeper, VA, ,Match,Exact,1301 SPRING MEADOW LN, CULPEPER, VA, 22701,-77.97932,38.48428,29845268,L
640,4219 2nd Road N, Arlington, VA, ,Match,Exact,4219 2ND RD N, ARLINGTON, VA, 22203,-77.10495,38.873188,638169505,R
641,1847 Bob White Blvd, Pulaski, VA, ,Match,Exact,1847 BOB WHITE BLVD, PULASKI, VA, 24301,-80.74493,37.058506,47024093,L
642,123 Gregory Pl, Winchester, VA, ,Match,Exact,123 GREGORY PL, WINCHESTER, VA, 22603,-78.128525,39.191727,636665378,L
643,0520 Judicial Dr, Fairfax, VA, ,No_Match
644,Kneuman Rd, Sumas, WA, ,No_Match
645,17500 Tester Rd, Snohomish, WA, ,Match,Exact,17500 TESTER RD, SNOHOMISH, WA, 98290,-122.01356,47.838165,187767112,L
646,503 N Main St, Coupeville, WA, ,Match,Exact,503 N MAIN ST, COUPEVILLE, WA, 98239,-122.686134,48.21709,187582407,R
647,727 3rd St, Woodland, WA, ,Match,Exact,727 3RD ST, WOODLAND, WA, 98674,-122.75005,45.902737,184486767,L
648,707 W 13th St, Vancouver, WA, ,Match,Non_Exact,707 W 13TH ST, VANCOUVER, WA, 98660,-122.67825,45.6311,158322179,L
649,Bureau of Indian Affairs Rd 66, Tonasket, WA, ,No_Match
650,3320 W 9th Ave, Kennewick, WA, ,Match,Exact,3320 W 9TH AVE, KENNEWICK, WA, 99336,-119.16653,46.201134,174991479,R
651,1107 W Lewis St, Pasco, WA, ,Match,Exact,1107 W LEWIS ST, PASCO, WA, 99301,-119.10161,46.22827,175249897,R
652,1016 N 4th Ave, Pasco, WA, ,Match,Exact,1016 N 4TH AVE, PASCO, WA, 99301,-119.09502,46.236713,629039138,L
653,N Addison St and E Sanson Ave, Spokane, WA, ,Match,Exact,N ADDISON ST & E SANSON AVE, SPOKANE, WA, 99207,-117.40328,47.70655,,
654,3420 S Proctor St, Tacoma, WA, ,Match,Exact,3420 S PROCTOR ST, TACOMA, WA, 98409,-122.48851,47.228992,184620348,R
655,NE 65th St, Seattle, WA, ,No_Match
656,600 E Island Lake Dr, Shelton, WA, ,No_Match
657,3600 SW 108th St, Lakewood, WA, ,Match,Non_Exact,3600 108TH ST SW, LAKEWOOD, WA, 98499,-122.48565,47.15935,184623652,L
658,Horseshoe Run Rd, Fort Ashby, WV, ,No_Match
659,600 Main St, Follansbee, WV, ,Match,Exact,600 MAIN ST, FOLLANSBEE, WV, 26037,-80.595184,40.32332,54988628,R
660,Finch Rd, Morgantown, WV, ,No_Match
661,Brown Ave, Weston, WV, ,No_Match
662,53 Buck Rub Trail, Meadow Bridge, WV, ,No_Match
663,1 Mountainside Way, Mt Olive, WV, ,No_Match
664,22nd Ave and 56th St, Kenosha, WI, ,No_Match
665,1000 12th St, Monroe, WI, ,Match,Exact,1000 12TH ST, MONROE, WI, 53566,-89.64665,42.600197,48532285,L
666,1125 Williamson St, Madison, WI, ,Match,Exact,1125 WILLIAMSON ST, MADISON, WI, 53703,-89.365585,43.082363,49473294,R
667,468 E Plainfield Ave, Milwaukee, WI, ,Match,Exact,468 E PLAINFIELD AVE, MILWAUKEE, WI, 53207,-87.9035,42.96828,77754071,L
668,8500 Glencoe Cir, Wauwatosa, WI, ,Match,Exact,8500 GLENCOE CIR, WAUWATOSA, WI, 53226,-88.018654,43.035847,77729570,R
669,760 W Johnson St, Fond du Lac, WI, ,Match,Non_Exact,760 W JOHNSON ST, FOND DU LAC, WI, 54935,-88.4749,43.784428,638220141,L
670,1511 Plymouth Ln, Green Bay, WI, ,Match,Exact,1511 PLYMOUTH LN, GREEN BAY, WI, 54303,-88.05797,44.526592,148099101,L
671,Anderson Dairy Rd, Douglas, WY, ,No_Match
672,N Garner Lake Rd and Vaquero Ave, Gillette, WY, ,Match,Exact,N GARNER LAKE RD & VAQUERO AVE, GILLETTE, WY, 82716,-105.44996,44.301872,,
673,1654 Kit Carson Ave, Casper, WY, ,Match,Exact,1654 KIT CARSON AVE, CASPER, WY, 82604,-106.3544,42.8337,149022003,R
674,200 Stinson Ave, Cheyenne, WY, ,Match,Exact,200 STINSON AVE, CHEYENNE, WY, 82007,-104.82614,41.117023,160149713,L
